字號,字,聲母,韻母,調值,調類,備註
1317,篩,ʂ,ɛ,42,陰平,
2010,魚,z,ʮ,21,陽平,
2011,𩺰,z,ʮ,21,陽平,
2020,初,tsʰ,u,42,陰平,
2022,書,ʂ,u,42,陰平,
2029,居,ts,ʮ,42,陰平,
2069,余,z,ʮ,21,陽平,
2118,蛆,tsʰ,ʮ,42,陰平,
2125,鉏,tsʰ,u,21,陽平,
2126,鋤,tsʰ,u,21,陽平,
2136,梳,s,u,42,陰平,
2146,虛,s,ʮ,42,陰平,
2152,徐,tsʰ,ʮ,21,陽平,
2156,於,z,ʮ,21,陽平,
2157,扵,z,ʮ,21,陽平,
2161,豬,tʂ,u,42,陰平,
2162,䐗,tʂ,u,42,陰平,
2163,猪,tʂ,u,42,陰平,
2191,除,tʂʰ,u,21,陽平,
2204,如,ʐ,u,21,陽平,
2264,無,v,u,21,陽平,
2288,盂,z,ʮ,21,陽平,
2362,儒,ʐ,u,21,陽平,
2378,須,s,ʮ,42,陰平,
2405,殊,ʂ,u,21,陽平,
2430,愉,z,ʮ,21,陽平,
2470,朱,tʂ,u,42,陰平,
2503,符,f,u,21,陽平,
2603,迂,z,ʮ,42,陰平,
2616,廚,tʂʰ,u,21,陽平,
2621,拘,ts,ʮ,42,陰平,
2721,徒,tʰ,u,21,陽平,
2752,奴,l,u,21,陽平,
2780,吳,v,u,21,陽平,
2797,租,ts,u,42,陰平,
2799,盧,l,u,21,陽平,
2833,蘇,s,u,42,陰平,
2842,烏,v,u,42,陰平,
2876,枯,kʰ,u,42,陰平,
2888,麁,tsʰ,u,42,陰平,
2893,粗,tsʰ,u,42,陰平,
2925,齊,tsʰ,ɿ,21,陽平,
2935,犂,n,ɿ,21,陽平,
2936,𤛿,n,ɿ,21,陽平,
2955,妻,tsʰ,ɿ,42,陰平,
2965,低,ts,ɿ,42,陰平,
3000,題,tsʰ,ɿ,21,陽平,
3066,雞,ts,ɿ,42,陰平,
3067,鷄,ts,ɿ,42,陰平,
3130,西,s,ɿ,42,陰平,
3131,卤,s,ɿ,42,陰平,
3132,卥,s,ɿ,42,陰平,
3146,梯,tʰ,e,42,陰平,
3167,批,pʰ,ɿ,42,陰平,
3177,擠,ts,ɿ,24,上,
3185,迷,m,ɿ,21,陽平,
3191,泥,m,ɿ,21,陽平,
3192,埿,m,ɿ,21,陽平,
3212,洼,v,a,42,陰平,
3264,街,k,ɛ,42,陰平,
3268,鞵,x,ɛ,21,陽平,
3269,鞋,x,ɛ,21,陽平,
3273,牌,pʰ,ɛ,21,陽平,
3295,柴,tʂʰ,ɛ,21,陽平,
3328,洼,v,a,42,陰平,
3346,階,tɕ,iɛ,42,陰平,
3351,堦,tɕ,iɛ,42,陰平,
3355,街,k,ɛ,42,陰平,
3360,𢰇,ŋ,ɛ,42,陰平,
3368,鞋,x,ɛ,21,陽平,
3370,排,pʰ,ɛ,21,陽平,
3373,牌,pʰ,ɛ,21,陽平,
3395,豺,tsʰ,ɛ,21,陽平,
3404,埋,m,ɛ,21,陽平,
3408,齋,ts,ɛ,42,陰平,
3418,揩,kʰ,ɛ,42,陰平,
3566,杯,p,e,42,陰平,
3598,開,kʰ,ɛ,42,陰平,
3603,哀,ŋ,ɛ,42,陰平,
3624,該,k,ɛ,42,陰平,
3648,才,tsʰ,ɛ,21,陽平,
3654,來,l,ɛ,21,陽平,
3679,烖,ts,ɛ,42,陰平,
3680,灾,ts,ɛ,42,陰平,
3681,災,ts,ɛ,42,陰平,
3682,𤆎,ts,ɛ,42,陰平,
3691,猜,tsʰ,ɛ,42,陰平,
3697,胎,tʰ,ɛ,42,陰平,
3698,孡,tʰ,ɛ,42,陰平,
3704,孩,x,ɛ,21,陽平,
6460,歌,k,ɷ,42,陰平,
6461,謌,k,ɷ,42,陰平,
6478,多,t,,42,陰平,
6537,鵝,0,ɷ,21,陽平,
6547,拕,tʰ,ɷ,42,陰平,
6552,羅,l,ɷ,21,陽平,
6572,河,x,ɷ,21,陽平,
6595,過,k,ɷ,55,去,
6617,蓑,s,ɷ,42,陰平,
6624,婆,pʰ,ɷ,21,陽平,
6640,魔,m,ɷ,21,陽平,
6671,螺,l,ɷ,21,陽平,
6682,波,p,ɷ,42,陰平,
6689,坡,pʰ,ɷ,42,陰平,
6692,和,x,ɷ,21,陽平,
6701,科,kʰ,ɷ,42,陰平,
6731,茄,tɕʰ,yi,21,陽平,
6742,瘸,tɕʰ,yi,21,陽平,
6744,麻,m,a,21,陽平,
6752,車,,i,,,
6755,賖,ʂ,i,42,陰平,
6770,遮,tʂ,i,42,陰平,
6786,蛇,ʂ,i,21,陽平,
6787,虵,ʂ,i,21,陽平,
6789,華,x,ua,21,陽平,
6799,瓜,k,ua,42,陰平,
6806,華,x,ua,42,陰平,
6807,花,x,ua,42,陰平,
6812,夸,kʰ,ua,42,陰平,
6818,拏,l,a,21,陽平,
6828,家,tɕ,ia,42,陰平,
6856,霞,ɕ,ia,21,陽平,
6871,鴉,0,ia,42,陰平,
6898,沙,ʂ,a,42,陰平,
6907,牙,0,ia,21,陽平,
6922,渣,tʂ,a,42,陰平,
6930,𣘻,tʂʰ,a,21,陽平,
6931,茶,tʂʰ,a,21,陽平,
6942,斜,ɕ,ia,21,陽平,
6951,洼,v,a,42,陰平,
6961,爬,pʰ,a,21,陽平,
10669,語,z,ʮ,24,上,
10681,呂,n,ʮ,24,上,
10682,膂,n,ʮ,24,上,
10710,䰞,tʂ,u,24,上,
10711,煑,tʂ,u,24,上,
10720,暑,ʂ,u,24,上,
10748,女,n,ʮ,24,上,
10770,所,s,ɷ,24,上,
10771,𠩄,s,ɷ,24,上,
10777,楚,tsʰ,u,24,上,
10785,阻,ts,u,24,上,
10797,舉,ts,ʮ,24,上,
10810,序,s,ʮ,55,去,
10837,雨,z,ʮ,24,上,
10850,聚,ts,ʮ,55,去,
10857,府,f,u,24,上,
10872,武,v,u,,上,24
10911,撫,f,u,24,上,
10924,柱,tʂ,u,55,去,
10939,豎,ʂ,u,55,去,
10940,竪,ʂ,u,55,去,
10955,主,tʂ,u,21,上,
10970,乳,ʐ,u,24,上,
10977,矩,ts,ʮ,24,上,
10978,榘,ts,ʮ,24,上,
10988,取,tsʰ,ʮ,24,上,
11012,土,tʰ,u,24,上,
11048,堵,t,u,24,上,
11055,古,k,u,24,上,
11076,五,v,u,24,上,
11088,祖,ts,u,24,上,
11094,虎,x,u,24,上,
11111,苦,kʰ,u,24,上,
11118,戶,x,u,55,去,
11154,禮,n,ɿ,24,上,
11155,礼,n,ɿ,24,上,
11170,體,,,,上,
11171,軆,tsʰ,ɿ,24,上,
11185,底,ts,ɿ,24,上,
11197,弟,ts,ɿ,55,去,
11217,洗,s,ɿ,24,上,
11218,洒,s,ɿ,24,上,
11225,啟,tsʰ,ɿ,24,上,
11233,启,tsʰ,ɿ,24,上,
11245,米,m,ɿ,24,上,
11270,蟹,x,ɛ,24,上,
11271,䲒,x,ɛ,24,上,
11272,解,k,ɛ,24,上,
11277,買,m,ɛ,24,上,
11288,嬭,l,ɛ,24,上,
11289,㚷,l,ɛ,24,上,
11296,矮,ŋ,ɛ,24,上,
11304,灑,s,a,24,上,
11321,楷,kʰ,ɛ,24,上,
11437,海,x,ɛ,24,上,
11467,改,k,ɛ,24,上,
11479,彩,tsʰ,ɛ,24,上,
11486,在,ts,ɛ,55,去,
13076,左,ts,ɷ,24,上,
13079,果,k,ɷ,24,上,
13105,鎖,s,ɷ,24,上,
13137,橢,tʰ,ɷ,24,上,
13143,坐,ts,ɷ,55,去,
13161,跛,p,ɷ,24,上,
13169,禍,x,ɷ,55,去,
13176,火,x,ɷ,21,陽平,
13185,馬,m,a,24,上,
13192,者,tʂ,ɛ,24,上,
13195,野,0,i,24,上,
